105,1,1,0,44
106,1,1,0,45
107,1,1,0,46
108,1,1,0,47
109,1,1,0,48
110,1,1,0,49
111,1,1,0,50
112,1,1,0,51
113,1,1,0,52
114,1,1,0,53
115,1,1,0,54
116,1,1,0,55
117,1,1,0,56
118,1,1,0,57
119,1,1,0,58
120,1,1,0,59
121,2,2,0,0
122,2,2,0,1
123,2,2,0,2
124,2,2,0,3
125,2,2,0,4
126,2,2,0,5
127,2,2,0,6
128,2,2,0,7
129,2,2,0,8
130,2,2,0,9
131,2,2,0,10
132,2,2,0,11
133,2,2,0,12
134,2,2,0,13
135,2,2,0,14
136,2,2,0,15
137,2,2,0,16
138,2,2,0,17
139,2,2,0,18
140,2,2,0,19
141,2,2,0,20
142,2,2,0,21
143,2,2,0,22
144,2,2,0,23
145,2,2,0,24
146,2,2,0,25
147,2,2,0,26
148,2,2,0,27
149,2,2,0,28
150,2,2,0,29
151,2,2,0,30
152,2,2,0,31
153,2,2,0,32
154,2,2,0,33
155,2,2,0,34
156,2,2,0,35
157,2,2,0,36
158,2,2,0,37
159,2,2,0,38
160,2,2,0,39
161,2,2,0,40
162,2,2,0,41
163,2,2,0,42
164,2,2,0,43
165,2,2,0,44
166,2,2,0,45
167,2,2,0,46
168,2,2,0,47
169,2,2,0,48
170,2,2,0,49
171,2,2,0,50
172,2,2,0,51
173,2,2,0,52
174,2,2,0,53
175,2,2,0,54
176,2,2,0,55
177,2,2,0,56
178,2,2,0,57
179,2,2,0,58
180,2,2,0,59
181,3,3,0,0
182,3,3,0,1
183,3,3,0,2
184,3,3,0,3
185,3,3,0,4
186,3,3,0,5
187,3,3,0,6
188,3,3,0,7
189,3,3,0,8
190,3,3,0,9
191,3,3,0,10
192,3,3,0,11
193,3,3,0,12
194,3,3,0,13
195,3,3,0,14
196,3,3,0,15
197,3,3,0,16
198,3,3,0,17
199,3,3,0,18
200,3,3,0,19
201,3,3,0,20
202,3,3,0,21
203,3,3,0,22
204,3,3,0,23
205,3,3,0,24
206,3,3,0,25
207,3,3,0,26
208,3,3,0,27
209,3,3,0,28
210,3,3,0,29
211,3,3,0,30
212,3,3,0,31
213,3,3,0,32
214,3,3,0,33
215,3,3,0,34
216,3,3,0,35
217,3,3,0,36
218,3,3,0,37
219,3,3,0,38
220,3,3,0,39
221,3,3,0,40
222,3,3,0,41
223,3,3,0,42
224,3,3,0,43
225,3,3,0,44
226,3,3,0,45
227,3,3,0,46
228,3,3,0,47
229,3,3,0,48
230,3,3,0,49
231,3,3,0,50
232,3,3,0,51
233,3,3,0,52
234,3,3,0,53
235,3,3,0,54
236,3,3,0,55
237,3,3,0,56
238,3,3,0,57
239,3,3,0,58
240,3,3,0,59
241,4,4,0,0
242,4,4,0,1
243,4,4,0,2
244,4,4,0,3
245,4,4,0,4
246,4,4,0,5
247,4,4,0,6
248,4,4,0,7
249,4,4,0,8
250,4,4,0,9
251,4,4,0,10
252,4,4,0,11
253,4,4,0,12
254,4,4,0,13
255,4,4,0,14
256,4,4,0,15
257,4,4,0,16
258,4,4,0,17
259,4,4,0,18
260,4,4,0,19
261,4,4,0,20
262,4,4,0,21
263,4,4,0,22
264,4,4,0,23
265,4,4,0,24
266,4,4,0,25
267,4,4,0,26
268,4,4,0,27
269,4,4,0,28
270,4,4,0,29
271,4,4,0,30
272,4,4,0,31
273,4,4,0,32
274,4,4,0,33
275,4,4,0,34
276,4,4,0,35
277,4,4,0,36
278,4,4,0,37
279,4,4,0,38
280,4,4,0,39
281,4,4,0,40
282,4,4,0,41
283,4,4,0,42
284,4,4,0,43
285,4,4,0,44
286,4,4,0,45
287,4,4,0,46
288,4,4,0,47
289,4,4,0,48
290,4,4,0,49
291,4,4,0,50
292,4,4,0,51
293,4,4,0,52
294,4,4,0,53
295,4,4,0,54
296,4,4,0,55
297,4,4,0,56
298,4,4,0,57
299,4,4,0,58
300,4,4,0,59
301,5,5,0,0
302,5,5,0,1
303,5,5,0,2
304,5,5,0,3
305,5,5,0,4
306,5,5,0,5
307,5,5,0,6
308,5,5,0,7
309,5,5,0,8
310,5,5,0,9
311,5,5,0,10
312,5,5,0,11
313,5,5,0,12
314,5,5,0,13
315,5,5,0,14
316,5,5,0,15
317,5,5,0,16
318,5,5,0,17
319,5,5,0,18
320,5,5,0,19
321,5,5,0,20
322,5,5,0,21
323,5,5,0,22
324,5,5,0,23
325,5,5,0,24
326,5,5,0,25
327,5,5,0,26
328,5,5,0,27
329,5,5,0,28
330,5,5,0,29
331,5,5,0,30
332,5,5,0,31
333,5,5,0,32
334,5,5,0,33
335,5,5,0,34
336,5,5,0,35
337,5,5,0,36
338,5,5,0,37
339,5,5,0,38
340,5,5,0,39
341,5,5,0,40
342,5,5,0,41
343,5,5,0,42
344,5,5,0,43
345,5,5,0,44
346,5,5,0,45
347,5,5,0,46
348,5,5,0,47
349,5,5,0,48
350,5,5,0,49
351,5,5,0,50
352,5,5,0,51
353,5,5,0,52
354,5,5,0,53
355,5,5,0,54
356,5,5,0,55
357,5,5,0,56
358,5,5,0,57
359,5,5,0,58
360,5,5,0,59
361,6,6,0,0
362,6,6,0,1
363,6,6,0,2
364,6,6,0,3
365,6,6,0,4
366,6,6,0,5
367,6,6,0,6
368,6,6,0,7
369,6,6,0,8
370,6,6,0,9
371,6,6,0,10
372,6,6,0,11
373,6,6,0,12
374,6,6,0,13
375,6,6,0,14
376,6,6,0,15
377,6,6,0,16
378,6,6,0,17
379,6,6,0,18
380,6,6,0,19
381,6,6,0,20
382,6,6,0,21
383,6,6,0,22
384,6,6,0,23
385,6,6,0,24
386,6,6,0,25
387,6,6,0,26
388,6,6,0,27
389,6,6,0,28
390,6,6,0,29
391,6,6,0,30
392,6,6,0,31
393,6,6,0,32
394,6,6,0,33
395,6,6,0,34
396,6,6,0,35
397,6,6,0,36
398,6,6,0,37
399,6,6,0,38
400,6,6,0,39
401,6,6,0,40
402,6,6,0,41
403,6,6,0,42
404,6,6,0,43
405,6,6,0,44
406,6,6,0,45
407,6,6,0,46
408,6,6,0,47
409,6,6,0,48
410,6,6,0,49
411,6,6,0,50
412,6,6,0,51
413,6,6,0,52
414,6,6,0,53
415,6,6,0,54
416,6,6,0,55
417,6,6,0,56
418,6,6,0,57
419,6,6,0,58
420,6,6,0,59
421,7,7,0,0
422,7,7,0,1
423,7,7,0,2
424,7,7,0,3
425,7,7,0,4
426,7,7,0,5
427,7,7,0,6
428,7,7,0,7
429,7,7,0,8
430,7,7,0,9
431,7,7,0,10
432,7,7,0,11
433,7,7,0,12
434,7,7,0,13
435,7,7,0,14
436,7,7,0,15
437,7,7,0,16
438,7,7,0,17
439,7,7,0,18
440,7,7,0,19
441,7,7,0,20
442,7,7,0,21
443,7,7,0,22
444,7,7,0,23
445,7,7,0,24
446,7,7,0,25
447,7,7,0,26
448,7,7,0,27
449,7,7,0,28
450,7,7,0,29
451,7,7,0,30
452,7,7,0,31
453,7,7,0,32
454,7,7,0,33
455,7,7,0,34
456,7,7,0,35
457,7,7,0,36
458,7,7,0,37
459,7,7,0,38
460,7,7,0,39
461,7,7,0,40
462,7,7,0,41
463,7,7,0,42
464,7,7,0,43
465,7,7,0,44
466,7,7,0,45
467,7,7,0,46
468,7,7,0,47
469,7,7,0,48
470,7,7,0,49
471,7,7,0,50
472,7,7,0,51
473,7,7,0,52
474,7,7,0,53
475,7,7,0,54
476,7,7,0,55
477,7,7,0,56
478,7,7,0,57
479,7,7,0,58
480,7,7,0,59
481,8,8,0,0
482,8,8,0,1
483,8,8,0,2
484,8,8,0,3
485,8,8,0,4
486,8,8,0,5
487,8,8,0,6
488,8,8,0,7
489,8,8,0,8
490,8,8,0,9
491,8,8,0,10
492,8,8,0,11
493,8,8,0,12
494,8,8,0,13
495,8,8,0,14
496,8,8,0,15
497,8,8,0,16
498,8,8,0,17
499,8,8,0,18
500,8,8,0,19
501,8,8,0,20
502,8,8,0,21
503,8,8,0,22
504,8,8,0,23
505,8,8,0,24
506,8,8,0,25
507,8,8,0,26
508,8,8,0,27
509,8,8,0,28
510,8,8,0,29
511,8,8,0,30
512,8,8,0,31
513,8,8,0,32
514,8,8,0,33
515,8,8,0,34
516,8,8,0,35
517,8,8,0,36
518,8,8,0,37
519,8,8,0,38
520,8,8,0,39
521,8,8,0,40
522,8,8,0,41
523,8,8,0,42
524,8,8,0,43
525,8,8,0,44
526,8,8,0,45
527,8,8,0,46
528,8,8,0,47
529,8,8,0,48
530,8,8,0,49
531,8,8,0,50
532,8,8,0,51
533,8,8,0,52
534,8,8,0,53
535,8,8,0,54
536,8,8,0,55
537,8,8,0,56
538,8,8,0,57
539,8,8,0,58
540,8,8,0,59
541,9,9,0,0
542,9,9,0,1
543,9,9,0,2
544,9,9,0,3
545,9,9,0,4
546,9,9,0,5
547,9,9,0,6
548,9,9,0,7
549,9,9,0,8
550,9,9,0,9
551,9,9,0,10
552,9,9,0,11
553,9,9,0,12
554,9,9,0,13
555,9,9,0,14
556,9,9,0,15
557,9,9,0,16
558,9,9,0,17
559,9,9,0,18
560,9,9,0,19
561,9,9,0,20
562,9,9,0,21
563,9,9,0,22
564,9,9,0,23
565,9,9,0,24
566,9,9,0,25
567,9,9,0,26
568,9,9,0,27
569,9,9,0,28
570,9,9,0,29
571,9,9,0,30
572,9,9,0,31
573,9,9,0,32
574,9,9,0,33
575,9,9,0,34
576,9,9,0,35
577,9,9,0,36
578,9,9,0,37
579,9,9,0,38
580,9,9,0,39
581,9,9,0,40
582,9,9,0,41
583,9,9,0,42
584,9,9,0,43
585,9,9,0,44
586,9,9,0,45
587,9,9,0,46
588,9,9,0,47
589,9,9,0,48
590,9,9,0,49
591,9,9,0,50
592,9,9,0,51
593,9,9,0,52
594,9,9,0,53
595,9,9,0,54
596,9,9,0,55
597,9,9,0,56
598,9,9,0,57
599,9,9,0,58
600,9,9,0,59
601,10,10,0,0
602,10,10,0,1
603,10,10,0,2
604,10,10,0,3
605,10,10,0,4
606,10,10,0,5
607,10,10,0,6
608,10,10,0,7
609,10,10,0,8
610,10,10,0,9
611,10,10,0,10
612,10,10,0,11
613,10,10,0,12
614,10,10,0,13
615,10,10,0,14
616,10,10,0,15
617,10,10,0,16
618,10,10,0,17
619,10,10,0,18
620,10,10,0,19
621,10,10,0,20
622,10,10,0,21
623,10,10,0,22
624,10,10,0,23
625,10,10,0,24
626,10,10,0,25
627,10,10,0,26
628,10,10,0,27
629,10,10,0,28
630,10,10,0,29
631,10,10,0,30
632,10,10,0,31
633,10,10,0,32
634,10,10,0,33
635,10,10,0,34
636,10,10,0,35
637,10,10,0,36
638,10,10,0,37
639,10,10,0,38
640,10,10,0,39
641,10,10,0,40
642,10,10,0,41
643,10,10,0,42
644,10,10,0,43
645,10,10,0,44
646,10,10,0,45
647,10,10,0,46
648,10,10,0,47
649,10,10,0,48
650,10,10,0,49
651,10,10,0,50
652,10,10,0,51
653,10,10,0,52
654,10,10,0,53
655,10,10,0,54
656,10,10,0,55
657,10,10,0,56
658,10,10,0,57
659,10,10,0,58
660,10,10,0,59
661,11,11,0,0
662,11,11,0,1
663,11,11,0,2
664,11,11,0,3
665,11,11,0,4
666,11,11,0,5
667,11,11,0,6
668,11,11,0,7
669,11,11,0,8
670,11,11,0,9
671,11,11,0,10
672,11,11,0,11
673,11,11,0,12
674,11,11,0,13
675,11,11,0,14
676,11,11,0,15
677,11,11,0,16
678,11,11,0,17
679,11,11,0,18
680,11,11,0,19
681,11,11,0,20
682,11,11,0,21
683,11,11,0,22
684,11,11,0,23
685,11,11,0,24
686,11,11,0,25
687,11,11,0,26
688,11,11,0,27
689,11,11,0,28
690,11,11,0,29
691,11,11,0,30
692,11,11,0,31
693,11,11,0,32
694,11,11,0,33
695,11,11,0,34
696,11,11,0,35
697,11,11,0,36
698,11,11,0,37
699,11,11,0,38
700,11,11,0,39
701,11,11,0,40
702,11,11,0,41
703,11,11,0,42
704,11,11,0,43
705,11,11,0,44
706,11,11,0,45
707,11,11,0,46
708,11,11,0,47
709,11,11,0,48
710,11,11,0,49
711,11,11,0,50
712,11,11,0,51
713,11,11,0,52
714,11,11,0,53
715,11,11,0,54
716,11,11,0,55
717,11,11,0,56
718,11,11,0,57
719,11,11,0,58
720,11,11,0,59
721,12,12,1,0
722,12,12,1,1
723,12,12,1,2
724,12,12,1,3
725,12,12,1,4
726,12,12,1,5
727,12,12,1,6
728,12,12,1,7
729,12,12,1,8
730,12,12,1,9
731,12,12,1,10
732,12,12,1,11
733,12,12,1,12
734,12,12,1,13
735,12,12,1,14
736,12,12,1,15
737,12,12,1,16
738,12,12,1,17
739,12,12,1,18
740,12,12,1,19
741,12,12,1,20
742,12,12,1,21
743,12,12,1,22
744,12,12,1,23
745,12,12,1,24
746,12,12,1,25
747,12,12,1,26
748,12,12,1,27
749,12,12,1,28
750,12,12,1,29
751,12,12,1,30
752,12,12,1,31
753,12,12,1,32
754,12,12,1,33
755,12,12,1,34
756,12,12,1,35
757,12,12,1,36
758,12,12,1,37
759,12,12,1,38
760,12,12,1,39
761,12,12,1,40
762,12,12,1,41
763,12,12,1,42
764,12,12,1,43
765,12,12,1,44
766,12,12,1,45
767,12,12,1,46
768,12,12,1,47
769,12,12,1,48
770,12,12,1,49
771,12,12,1,50
772,12,12,1,51
773,12,12,1,52
774,12,12,1,53
775,12,12,1,54
776,12,12,1,55
777,12,12,1,56
778,12,12,1,57
779,12,12,1,58
780,12,12,1,59
781,13,1,1,0
782,13,1,1,1
783,13,1,1,2
784,13,1,1,3
785,13,1,1,4
786,13,1,1,5
787,13,1,1,6
788,13,1,1,7
789,13,1,1,8
790,13,1,1,9
791,13,1,1,10
792,13,1,1,11
793,13,1,1,12
794,13,1,1,13
795,13,1,1,14
796,13,1,1,15
797,13,1,1,16
798,13,1,1,17
799,13,1,1,18
800,13,1,1,19
801,13,1,1,20
802,13,1,1,21
803,13,1,1,22
804,13,1,1,23
805,13,1,1,24
806,13,1,1,25
807,13,1,1,26
808,13,1,1,27
809,13,1,1,28
810,13,1,1,29
811,13,1,1,30
812,13,1,1,31
813,13,1,1,32
814,13,1,1,33
815,13,1,1,34
816,13,1,1,35
817,13,1,1,36
818,13,1,1,37
819,13,1,1,38
820,13,1,1,39
821,13,1,1,40
822,13,1,1,41
823,13,1,1,42
824,13,1,1,43
825,13,1,1,44
826,13,1,1,45
827,13,1,1,46
828,13,1,1,47
829,13,1,1,48
830,13,1,1,49
831,13,1,1,50
832,13,1,1,51
833,13,1,1,52
834,13,1,1,53
835,13,1,1,54
836,13,1,1,55
837,13,1,1,56
838,13,1,1,57
839,13,1,1,58
840,13,1,1,59
841,14,2,1,0
842,14,2,1,1
843,14,2,1,2
844,14,2,1,3
845,14,2,1,4
846,14,2,1,5
847,14,2,1,6
848,14,2,1,7
849,14,2,1,8
850,14,2,1,9
851,14,2,1,10
852,14,2,1,11
853,14,2,1,12
854,14,2,1,13
855,14,2,1,14
856,14,2,1,15
857,14,2,1,16
858,14,2,1,17
859,14,2,1,18
860,14,2,1,19
861,14,2,1,20
862,14,2,1,21
863,14,2,1,22
864,14,2,1,23
865,14,2,1,24
866,14,2,1,25
867,14,2,1,26
868,14,2,1,27
869,14,2,1,28
870,14,2,1,29
871,14,2,1,30
872,14,2,1,31
873,14,2,1,32
874,14,2,1,33
875,14,2,1,34
876,14,2,1,35
877,14,2,1,36
878,14,2,1,37
879,14,2,1,38
880,14,2,1,39
881,14,2,1,40
882,14,2,1,41
883,14,2,1,42
884,14,2,1,43
885,14,2,1,44
886,14,2,1,45
887,14,2,1,46
888,14,2,1,47
889,14,2,1,48
890,14,2,1,49
891,14,2,1,50
892,14,2,1,51
893,14,2,1,52
894,14,2,1,53
895,14,2,1,54
896,14,2,1,55
897,14,2,1,56
898,14,2,1,57
899,14,2,1,58
900,14,2,1,59
901,15,3,1,0
902,15,3,1,1
903,15,3,1,2
904,15,3,1,3
905,15,3,1,4
906,15,3,1,5
907,15,3,1,6
908,15,3,1,7
909,15,3,1,8
910,15,3,1,9
911,15,3,1,10
912,15,3,1,11
913,15,3,1,12
914,15,3,1,13
915,15,3,1,14
916,15,3,1,15
917,15,3,1,16
918,15,3,1,17
919,15,3,1,18
920,15,3,1,19
921,15,3,1,20
922,15,3,1,21
923,15,3,1,22
924,15,3,1,23
925,15,3,1,24
926,15,3,1,25
927,15,3,1,26
928,15,3,1,27
929,15,3,1,28
930,15,3,1,29
931,15,3,1,30
932,15,3,1,31
933,15,3,1,32
934,15,3,1,33
935,15,3,1,34
936,15,3,1,35
937,15,3,1,36
938,15,3,1,37
939,15,3,1,38
940,15,3,1,39
941,15,3,1,40
942,15,3,1,41
943,15,3,1,42
944,15,3,1,43
945,15,3,1,44
946,15,3,1,45
947,15,3,1,46
948,15,3,1,47
949,15,3,1,48
950,15,3,1,49
951,15,3,1,50
952,15,3,1,51
953,15,3,1,52
954,15,3,1,53
955,15,3,1,54
956,15,3,1,55
957,15,3,1,56
958,15,3,1,57
959,15,3,1,58
960,15,3,1,59
961,16,4,1,0
962,16,4,1,1
963,16,4,1,2
964,16,4,1,3
965,16,4,1,4
966,16,4,1,5
967,16,4,1,6
968,16,4,1,7
969,16,4,1,8
970,16,4,1,9
971,16,4,1,10
972,16,4,1,11
973,16,4,1,12
974,16,4,1,13
975,16,4,1,14
976,16,4,1,15
977,16,4,1,16
978,16,4,1,17
979,16,4,1,18
980,16,4,1,19
981,16,4,1,20
982,16,4,1,21
983,16,4,1,22
984,16,4,1,23
985,16,4,1,24
986,16,4,1,25
987,16,4,1,26
988,16,4,1,27
989,16,4,1,28
990,16,4,1,29
991,16,4,1,30
992,16,4,1,31
993,16,4,1,32
994,16,4,1,33
995,16,4,1,34
996,16,4,1,35
997,16,4,1,36
998,16,4,1,37
999,16,4,1,38
1000,16,4,1,39
1001,16,4,1,40
1002,16,4,1,41
1003,16,4,1,42
1004,16,4,1,43
1005,16,4,1,44
1006,16,4,1,45
1007,16,4,1,46
1008,16,4,1,47
1009,16,4,1,48
1010,16,4,1,49
1011,16,4,1,50
1012,16,4,1,51
1013,16,4,1,52
1014,16,4,1,53
1015,16,4,1,54
1016,16,4,1,55
1017,16,4,1,56
1018,16,4,1,57
1019,16,4,1,58
1020,16,4,1,59
1021,17,5,1,0
1022,17,5,1,1
1023,17,5,1,2
1024,17,5,1,3
1025,17,5,1,4
1026,17,5,1,5
1027,17,5,1,6
1028,17,5,1,7
1029,17,5,1,8
1030,17,5,1,9
1031,17,5,1,10
1032,17,5,1,11
1033,17,5,1,12
1034,17,5,1,13
1035,17,5,1,14
1036,17,5,1,15
1037,17,5,1,16
1038,17,5,1,17
1039,17,5,1,18
1040,17,5,1,19
1041,17,5,1,20
1042,17,5,1,21
1043,17,5,1,22
1044,17,5,1,23
1045,17,5,1,24
1046,17,5,1,25
1047,17,5,1,26
1048,17,5,1,27
1049,17,5,1,28
1050,17,5,1,29
1051,17,5,1,30
1052,17,5,1,31
1053,17,5,1,32
1054,17,5,1,33
1055,17,5,1,34
1056,17,5,1,35
1057,17,5,1,36
1058,17,5,1,37
1059,17,5,1,38
1060,17,5,1,39
1061,17,5,1,40
1062,17,5,1,41
1063,17,5,1,42
1064,17,5,1,43
1065,17,5,1,44
1066,17,5,1,45
1067,17,5,1,46
1068,17,5,1,47
1069,17,5,1,48
1070,17,5,1,49
1071,17,5,1,50
1072,17,5,1,51
1073,17,5,1,52
1074,17,5,1,53
1075,17,5,1,54
1076,17,5,1,55
1077,17,5,1,56
1078,17,5,1,57
1079,17,5,1,58
1080,17,5,1,59
1081,18,6,1,0
1082,18,6,1,1
1083,18,6,1,2
1084,18,6,1,3
1085,18,6,1,4
1086,18,6,1,5
1087,18,6,1,6
1088,18,6,1,7
1089,18,6,1,8
1090,18,6,1,9
1091,18,6,1,10
1092,18,6,1,11
1093,18,6,1,12
1094,18,6,1,13
1095,18,6,1,14
1096,18,6,1,15
1097,18,6,1,16
1098,18,6,1,17
1099,18,6,1,18
1100,18,6,1,19
1101,18,6,1,20
1102,18,6,1,21
1103,18,6,1,22
1104,18,6,1,23
1105,18,6,1,24
1106,18,6,1,25
1107,18,6,1,26
1108,18,6,1,27
1109,18,6,1,28
1110,18,6,1,29
1111,18,6,1,30
1112,18,6,1,31
1113,18,6,1,32
1114,18,6,1,33
1115,18,6,1,34
1116,18,6,1,35
1117,18,6,1,36
1118,18,6,1,37
1119,18,6,1,38
1120,18,6,1,39
1121,18,6,1,40
1122,18,6,1,41
1123,18,6,1,42
1124,18,6,1,43
1125,18,6,1,44
1126,18,6,1,45
1127,18,6,1,46
1128,18,6,1,47
1129,18,6,1,48
1130,18,6,1,49
1131,18,6,1,50
1132,18,6,1,51
1133,18,6,1,52
1134,18,6,1,53
1135,18,6,1,54
1136,18,6,1,55
1137,18,6,1,56
1138,18,6,1,57
1139,18,6,1,58
1140,18,6,1,59
1141,19,7,1,0
1142,19,7,1,1
1143,19,7,1,2
1144,19,7,1,3
1145,19,7,1,4
1146,19,7,1,5
1147,19,7,1,6
1148,19,7,1,7
1149,19,7,1,8
1150,19,7,1,9
1151,19,7,1,10
1152,19,7,1,11
1153,19,7,1,12
1154,19,7,1,13
1155,19,7,1,14
1156,19,7,1,15
1157,19,7,1,16
1158,19,7,1,17
1159,19,7,1,18
1160,19,7,1,19
1161,19,7,1,20
1162,19,7,1,21
1163,19,7,1,22
1164,19,7,1,23
1165,19,7,1,24
1166,19,7,1,25
1167,19,7,1,26
1168,19,7,1,27
1169,19,7,1,28
1170,19,7,1,29
1171,19,7,1,30
1172,19,7,1,31
1173,19,7,1,32
1174,19,7,1,33
1175,19,7,1,34
1176,19,7,1,35
1177,19,7,1,36
1178,19,7,1,37
1179,19,7,1,38
1180,19,7,1,39
1181,19,7,1,40
1182,19,7,1,41
1183,19,7,1,42
1184,19,7,1,43
1185,19,7,1,44
1186,19,7,1,45
1187,19,7,1,46
1188,19,7,1,47
1189,19,7,1,48
1190,19,7,1,49
1191,19,7,1,50
1192,19,7,1,51
1193,19,7,1,52
1194,19,7,1,53
1195,19,7,1,54
1196,19,7,1,55
1197,19,7,1,56
1198,19,7,1,57
1199,19,7,1,58
1200,19,7,1,59
1201,20,8,1,0
1202,20,8,1,1
1203,20,8,1,2
1204,20,8,1,3
1205,20,8,1,4
1206,20,8,1,5
1207,20,8,1,6
1208,20,8,1,7
1209,20,8,1,8
1210,20,8,1,9
1211,20,8,1,10
1212,20,8,1,11
1213,20,8,1,12
1214,20,8,1,13
1215,20,8,1,14
1216,20,8,1,15
1217,20,8,1,16
1218,20,8,1,17
1219,20,8,1,18
1220,20,8,1,19
1221,20,8,1,20
1222,20,8,1,21
1223,20,8,1,22
1224,20,8,1,23
1225,20,8,1,24
1226,20,8,1,25
1227,20,8,1,26
1228,20,8,1,27
1229,20,8,1,28
1230,20,8,1,29
1231,20,8,1,30
1232,20,8,1,31
1233,20,8,1,32
1234,20,8,1,33
1235,20,8,1,34
1236,20,8,1,35
1237,20,8,1,36
1238,20,8,1,37
1239,20,8,1,38
1240,20,8,1,39
1241,20,8,1,40
1242,20,8,1,41
1243,20,8,1,42
1244,20,8,1,43
1245,20,8,1,44
1246,20,8,1,45
1247,20,8,1,46
1248,20,8,1,47
1249,20,8,1,48
1250,20,8,1,49
1251,20,8,1,50
1252,20,8,1,51
1253,20,8,1,52
1254,20,8,1,53
1255,20,8,1,54
1256,20,8,1,55
1257,20,8,1,56
1258,20,8,1,57
1259,20,8,1,58
1260,20,8,1,59
1261,21,9,1,0
1262,21,9,1,1
1263,21,9,1,2
1264,21,9,1,3
1265,21,9,1,4
1266,21,9,1,5
1267,21,9,1,6
1268,21,9,1,7
1269,21,9,1,8
1270,21,9,1,9
1271,21,9,1,10
1272,21,9,1,11
1273,21,9,1,12
1274,21,9,1,13
1275,21,9,1,14
1276,21,9,1,15
1277,21,9,1,16
1278,21,9,1,17
1279,21,9,1,18
1280,21,9,1,19
1281,21,9,1,20
1282,21,9,1,21
1283,21,9,1,22
1284,21,9,1,23
1285,21,9,1,24
1286,21,9,1,25
1287,21,9,1,26
1288,21,9,1,27
1289,21,9,1,28
1290,21,9,1,29
1291,21,9,1,30
1292,21,9,1,31
1293,21,9,1,32
1294,21,9,1,33
1295,21,9,1,34
1296,21,9,1,35
1297,21,9,1,36
1298,21,9,1,37
1299,21,9,1,38
1300,21,9,1,39
1301,21,9,1,40
1302,21,9,1,41
1303,21,9,1,42
1304,21,9,1,43
1305,21,9,1,44
1306,21,9,1,45
1307,21,9,1,46
1308,21,9,1,47
1309,21,9,1,48
1310,21,9,1,49
1311,21,9,1,50
1312,21,9,1,51
1313,21,9,1,52
1314,21,9,1,53
1315,21,9,1,54
1316,21,9,1,55
1317,21,9,1,56
1318,21,9,1,57
1319,21,9,1,58
1320,21,9,1,59
1321,22,10,1,0
1322,22,10,1,1
1323,22,10,1,2
1324,22,10,1,3
1325,22,10,1,4
1326,22,10,1,5
1327,22,10,1,6
1328,22,10,1,7
1329,22,10,1,8
1330,22,10,1,9
1331,22,10,1,10
1332,22,10,1,11
1333,22,10,1,12
1334,22,10,1,13
1335,22,10,1,14
1336,22,10,1,15
1337,22,10,1,16
1338,22,10,1,17
1339,22,10,1,18
1340,22,10,1,19
1341,22,10,1,20
1342,22,10,1,21
1343,22,10,1,22
1344,22,10,1,23
1345,22,10,1,24
1346,22,10,1,25
1347,22,10,1,26
1348,22,10,1,27
1349,22,10,1,28
1350,22,10,1,29
1351,22,10,1,30
1352,22,10,1,31
1353,22,10,1,32
1354,22,10,1,33
1355,22,10,1,34
1356,22,10,1,35
1357,22,10,1,36
1358,22,10,1,37
1359,22,10,1,38
1360,22,10,1,39
1361,22,10,1,40
1362,22,10,1,41
1363,22,10,1,42
